country,cy,facility_id,admin1,admin1_name,ruralurban,publicprivate,gps_lat,gps_lon,map_id,admin2,admin3,admin2_name,admin3_name,admin4_name
KENYA,KEN_2018,2134,47,Nairobi City,Urban,"Private, for profit",-1.27522,36.91912,KEN_2018_2134,,,,,
KENYA,KEN_2018,2135,47,Nairobi City,Urban,"Private, for profit",-1.26684,36.8551,KEN_2018_2135,,,,,
KENYA,KEN_2018,2136,47,Nairobi City,Urban,"Private, for profit",-1.22145,36.91329,KEN_2018_2136,,,,,
KENYA,KEN_2018,2137,47,Nairobi City,Urban,"Private, for profit",-1.28222,36.75183,KEN_2018_2137,,,,,
KENYA,KEN_2018,2138,47,Nairobi City,Urban,"Private, for profit",-1.31441,36.88474,KEN_2018_2138,,,,,
KENYA,KEN_2018,2139,47,Nairobi City,Urban,"Private, for profit",-1.27174,36.84973,KEN_2018_2139,,,,,
KENYA,KEN_2018,214,40,Busia,Rural,"Private, for profit",0.35906,34.31471,KEN_2018_214,,,,,
KENYA,KEN_2018,2140,47,Nairobi City,Urban,"Private, for profit",-1.31395,36.88849,KEN_2018_2140,,,,,
KENYA,KEN_2018,2141,47,Nairobi City,Urban,"NGO, non profit",-1.29385,36.73923,KEN_2018_2141,,,,,
KENYA,KEN_2018,2142,47,Nairobi City,Urban,"Private, for profit",-1.26928,36.74166,KEN_2018_2142,,,,,
KENYA,KEN_2018,2143,47,Nairobi City,Urban,"Private, for profit",-1.25214,36.88178,KEN_2018_2143,,,,,
KENYA,KEN_2018,2144,47,Nairobi City,Urban,"Private, for profit",-1.31603,36.82853,KEN_2018_2144,,,,,
KENYA,KEN_2018,2145,47,Nairobi City,Urban,"Private, for profit",-1.27998,36.96598,KEN_2018_2145,,,,,
KENYA,KEN_2018,2146,47,Nairobi City,Urban,"Private, for profit",-1.25834,36.87562,KEN_2018_2146,,,,,
KENYA,KEN_2018,2147,47,Nairobi City,Urban,"Private, for profit",-1.26394,36.81153,KEN_2018_2147,,,,,
KENYA,KEN_2018,2149,32,Nakuru,Rural,"Faith based, non profit",-0.15935,36.10557,KEN_2018_2149,,,,,
KENYA,KEN_2018,215,40,Busia,Rural,"Private, for profit",0.62492,34.33256,KEN_2018_215,,,,,
KENYA,KEN_2018,2150,32,Nakuru,Urban,Public,-0.71165,36.21901,KEN_2018_2150,,,,,
KENYA,KEN_2018,2152,32,Nakuru,Urban,"Private, for profit",-0.98284,36.58815,KEN_2018_2152,,,,,
KENYA,KEN_2018,2153,32,Nakuru,Urban,"Private, for profit",-0.71424,36.43054,KEN_2018_2153,,,,,
KENYA,KEN_2018,2154,32,Nakuru,Urban,"Private, for profit",-0.26414,36.10573,KEN_2018_2154,,,,,
KENYA,KEN_2018,2155,32,Nakuru,Urban,"Private, for profit",-0.3303,35.94286,KEN_2018_2155,,,,,
KENYA,KEN_2018,2156,32,Nakuru,Urban,"Private, for profit",-0.29615,36.12182,KEN_2018_2156,,,,,
KENYA,KEN_2018,2157,32,Nakuru,Rural,"Faith based, non profit",-0.28562,35.75636,KEN_2018_2157,,,,,
KENYA,KEN_2018,2158,32,Nakuru,Urban,"Faith based, non profit",-0.28799,36.06802,KEN_2018_2158,,,,,
KENYA,KEN_2018,2159,32,Nakuru,Rural,"Faith based, non profit",-0.02995,36.20471,KEN_2018_2159,,,,,
KENYA,KEN_2018,216,40,Busia,Rural,Public,0.1619,34.0617,KEN_2018_216,,,,,
KENYA,KEN_2018,2160,32,Nakuru,Urban,"Private, for profit",-0.76839,36.42862,KEN_2018_2160,,,,,
KENYA,KEN_2018,2161,32,Nakuru,Rural,"Private, for profit",-0.82038,36.3301,KEN_2018_2161,,,,,
KENYA,KEN_2018,2162,32,Nakuru,Rural,"Private, for profit",-0.0448,36.21693,KEN_2018_2162,,,,,
KENYA,KEN_2018,2163,32,Nakuru,Rural,"Faith based, non profit",-0.17685,35.86957,KEN_2018_2163,,,,,
KENYA,KEN_2018,2164,32,Nakuru,Rural,Public,-0.23194,36.1086,KEN_2018_2164,,,,,
KENYA,KEN_2018,2165,32,Nakuru,Rural,Public,-0.48172,36.29047,KEN_2018_2165,,,,,
KENYA,KEN_2018,2166,32,Nakuru,Rural,Public,-0.34825,36.22434,KEN_2018_2166,,,,,
KENYA,KEN_2018,2167,32,Nakuru,Rural,Public,-0.16983,35.68888,KEN_2018_2167,,,,,
KENYA,KEN_2018,2168,32,Nakuru,Rural,Public,-0.38118,35.50359,KEN_2018_2168,,,,,
KENYA,KEN_2018,2169,32,Nakuru,Rural,Public,-0.31346,35.67601,KEN_2018_2169,,,,,
KENYA,KEN_2018,217,40,Busia,Rural,"Faith based, non profit",0.73408,34.39339,KEN_2018_217,,,,,
KENYA,KEN_2018,2170,32,Nakuru,Rural,Public,-0.6407,35.63508,KEN_2018_2170,,,,,
KENYA,KEN_2018,2171,32,Nakuru,Rural,Public,-0.41494,35.73258,KEN_2018_2171,,,,,
KENYA,KEN_2018,2172,32,Nakuru,Rural,Public,-0.08524,35.94443,KEN_2018_2172,,,,,
KENYA,KEN_2018,2173,32,Nakuru,Rural,Public,-0.48462,35.61042,KEN_2018_2173,,,,,
KENYA,KEN_2018,2174,32,Nakuru,Rural,Public,-0.28238,35.85131,KEN_2018_2174,,,,,
KENYA,KEN_2018,2176,32,Nakuru,Rural,Public,-0.75186,36.45699,KEN_2018_2176,,,,,
KENYA,KEN_2018,2177,32,Nakuru,Rural,Public,-0.6648,36.4198,KEN_2018_2177,,,,,
KENYA,KEN_2018,2179,32,Nakuru,Urban,Public,-0.27018,36.10702,KEN_2018_2179,,,,,
KENYA,KEN_2018,218,40,Busia,Rural,"Faith based, non profit",0.14424,34.05882,KEN_2018_218,,,,,
KENYA,KEN_2018,2180,32,Nakuru,Rural,Public,-0.48548,36.04003,KEN_2018_2180,,,,,
KENYA,KEN_2018,2181,32,Nakuru,Rural,Public,-0.53464,35.9672,KEN_2018_2181,,,,,
KENYA,KEN_2018,2182,32,Nakuru,Rural,Public,-0.34135,35.99229,KEN_2018_2182,,,,,
KENYA,KEN_2018,2183,32,Nakuru,Rural,Public,-0.29731,35.95853,KEN_2018_2183,,,,,
KENYA,KEN_2018,2184,32,Nakuru,Rural,Public,-0.08388,35.87398,KEN_2018_2184,,,,,
KENYA,KEN_2018,2185,32,Nakuru,Rural,Public,-0.12374,35.82476,KEN_2018_2185,,,,,
KENYA,KEN_2018,2186,32,Nakuru,Rural,Public,-0.02724,36.17745,KEN_2018_2186,,,,,
KENYA,KEN_2018,2187,32,Nakuru,Rural,Public,0.07993,36.24419,KEN_2018_2187,,,,,
KENYA,KEN_2018,2188,32,Nakuru,Urban,"NGO, non profit",-0.71435,36.43369,KEN_2018_2188,,,,,
KENYA,KEN_2018,2189,32,Nakuru,Rural,"NGO, non profit",-0.07674,35.9859,KEN_2018_2189,,,,,
KENYA,KEN_2018,219,40,Busia,Rural,Public,0.14769,34.01148,KEN_2018_219,,,,,
KENYA,KEN_2018,2190,32,Nakuru,Rural,"Faith based, non profit",-0.24626,35.77407,KEN_2018_2190,,,,,
KENYA,KEN_2018,2191,32,Nakuru,Rural,"Faith based, non profit",-0.633,35.99568,KEN_2018_2191,,,,,
KENYA,KEN_2018,2193,32,Nakuru,Urban,"Private, for profit",-0.24335,36.11327,KEN_2018_2193,,,,,
KENYA,KEN_2018,2194,32,Nakuru,Urban,"Private, for profit",-0.28322,36.07492,KEN_2018_2194,,,,,
KENYA,KEN_2018,2196,32,Nakuru,Urban,"Private, for profit",-0.27688,36.09986,KEN_2018_2196,,,,,
KENYA,KEN_2018,2197,32,Nakuru,Urban,"Private, for profit",-0.31136,36.15295,KEN_2018_2197,,,,,
KENYA,KEN_2018,2198,32,Nakuru,Urban,"Private, for profit",-0.31627,36.06047,KEN_2018_2198,,,,,
KENYA,KEN_2018,2199,32,Nakuru,Urban,"Private, for profit",-0.29371,36.14959,KEN_2018_2199,,,,,
KENYA,KEN_2018,22,30,Baringo,Rural,Public,0.63511,35.86856,KEN_2018_22,,,,,
KENYA,KEN_2018,220,40,Busia,Rural,Public,0.07719,34.00056,KEN_2018_220,,,,,
KENYA,KEN_2018,2200,32,Nakuru,Rural,"Private, for profit",-0.09848,35.67769,KEN_2018_2200,,,,,
KENYA,KEN_2018,2201,32,Nakuru,Urban,"Private, for profit",-0.28616,36.06548,KEN_2018_2201,,,,,
KENYA,KEN_2018,2202,32,Nakuru,Urban,"Private, for profit",-0.28554,36.07491,KEN_2018_2202,,,,,
KENYA,KEN_2018,2203,32,Nakuru,Urban,"Private, for profit",-0.30259,36.05738,KEN_2018_2203,,,,,
KENYA,KEN_2018,2204,32,Nakuru,Urban,"Private, for profit",-0.28282,36.07425,KEN_2018_2204,,,,,
KENYA,KEN_2018,2206,32,Nakuru,Urban,"Private, for profit",-0.26627,36.10828,KEN_2018_2206,,,,,
KENYA,KEN_2018,2207,32,Nakuru,Urban,"Private, for profit",-0.24221,36.11333,KEN_2018_2207,,,,,
KENYA,KEN_2018,2208,32,Nakuru,Urban,"Private, for profit",-0.50245,36.32801,KEN_2018_2208,,,,,
KENYA,KEN_2018,2209,32,Nakuru,Urban,"Private, for profit",-0.49716,36.31987,KEN_2018_2209,,,,,
KENYA,KEN_2018,221,40,Busia,Rural,Public,0.00891,34.01329,KEN_2018_221,,,,,
KENYA,KEN_2018,2210,32,Nakuru,Rural,"Private, for profit",-0.63924,36.28025,KEN_2018_2210,,,,,
KENYA,KEN_2018,2211,32,Nakuru,Urban,"Private, for profit",-0.77702,36.42757,KEN_2018_2211,,,,,
KENYA,KEN_2018,2212,32,Nakuru,Rural,"Private, for profit",-0.72056,36.47408,KEN_2018_2212,,,,,
KENYA,KEN_2018,2213,32,Nakuru,Rural,"Private, for profit",-0.47829,36.29706,KEN_2018_2213,,,,,
KENYA,KEN_2018,2214,32,Nakuru,Urban,"Private, for profit",-0.26803,36.10374,KEN_2018_2214,,,,,
KENYA,KEN_2018,2215,32,Nakuru,Urban,"Private, for profit",-0.27864,36.04817,KEN_2018_2215,,,,,
KENYA,KEN_2018,2216,32,Nakuru,Rural,"Private, for profit",-0.36992,35.94354,KEN_2018_2216,,,,,
KENYA,KEN_2018,2217,32,Nakuru,Urban,"Private, for profit",-0.49949,36.32324,KEN_2018_2217,,,,,
KENYA,KEN_2018,2218,32,Nakuru,Rural,"Private, for profit",-0.27784,36.00406,KEN_2018_2218,,,,,
KENYA,KEN_2018,2219,32,Nakuru,Rural,"Private, for profit",-0.43821,35.97214,KEN_2018_2219,,,,,
KENYA,KEN_2018,222,40,Busia,Rural,Public,0.37619,34.26446,KEN_2018_222,,,,,
KENYA,KEN_2018,2220,32,Nakuru,Rural,"Private, for profit",-0.58518,35.68874,KEN_2018_2220,,,,,
KENYA,KEN_2018,2222,32,Nakuru,Urban,"Faith based, non profit",-0.2918,36.05607,KEN_2018_2222,,,,,
KENYA,KEN_2018,2223,32,Nakuru,Rural,"Faith based, non profit",-0.88297,36.49155,KEN_2018_2223,,,,,
KENYA,KEN_2018,2224,32,Nakuru,Rural,Public,-0.25937,36.13401,KEN_2018_2224,,,,,
KENYA,KEN_2018,2225,32,Nakuru,Rural,Public,-0.41337,35.57773,KEN_2018_2225,,,,,
KENYA,KEN_2018,2226,32,Nakuru,Urban,Public,-0.29554,36.07962,KEN_2018_2226,,,,,
KENYA,KEN_2018,2227,32,Nakuru,Rural,Public,-0.55318,36.0221,KEN_2018_2227,,,,,
KENYA,KEN_2018,2228,32,Nakuru,Rural,Public,-0.17326,35.86015,KEN_2018_2228,,,,,
KENYA,KEN_2018,2229,32,Nakuru,Rural,"Private, for profit",-0.82002,36.32081,KEN_2018_2229,,,,,
KENYA,KEN_2018,223,40,Busia,Rural,Public,0.32736,34.30564,KEN_2018_223,,,,,
KENYA,KEN_2018,2230,32,Nakuru,Urban,"Private, for profit",-0.73067,36.44962,KEN_2018_2230,,,,,
KENYA,KEN_2018,2231,32,Nakuru,Rural,"Private, for profit",-0.23089,36.11802,KEN_2018_2231,,,,,
KENYA,KEN_2018,2232,32,Nakuru,Urban,Public,-0.70375,36.44591,KEN_2018_2232,,,,,
KENYA,KEN_2018,2233,32,Nakuru,Rural,Public,-0.07604,36.1678,KEN_2018_2233,,,,,
KENYA,KEN_2018,2234,32,Nakuru,Urban,"Private, for profit",-0.28915,36.0764,KEN_2018_2234,,,,,
KENYA,KEN_2018,2236,32,Nakuru,Urban,Public,-0.28226,36.08096,KEN_2018_2236,,,,,
KENYA,KEN_2018,2237,32,Nakuru,Urban,"Private, for profit",-0.28211,36.09859,KEN_2018_2237,,,,,
KENYA,KEN_2018,2238,32,Nakuru,Rural,Public,-0.17035,36.1232,KEN_2018_2238,,,,,
KENYA,KEN_2018,2239,29,Nandi,Rural,"Faith based, non profit",0.4947,34.95079,KEN_2018_2239,,,,,
KENYA,KEN_2018,224,40,Busia,Rural,Public,0.32511,34.32669,KEN_2018_224,,,,,
KENYA,KEN_2018,2240,29,Nandi,Rural,"Faith based, non profit",0.51533,35.13758,KEN_2018_2240,,,,,
KENYA,KEN_2018,2241,29,Nandi,Rural,Public,-0.07385,35.26384,KEN_2018_2241,,,,,
KENYA,KEN_2018,2242,29,Nandi,Rural,"Faith based, non profit",0.40975,35.01895,KEN_2018_2242,,,,,
KENYA,KEN_2018,2243,29,Nandi,Rural,"Private, for profit",0.15719,34.93205,KEN_2018_2243,,,,,
KENYA,KEN_2018,2244,29,Nandi,Rural,"Private, for profit",0.15007,35.24737,KEN_2018_2244,,,,,
KENYA,KEN_2018,2245,29,Nandi,Rural,"Private, for profit",0.12028,35.23086,KEN_2018_2245,,,,,
KENYA,KEN_2018,2247,29,Nandi,Rural,"Private, for profit",0.06531,35.24406,KEN_2018_2247,,,,,
KENYA,KEN_2018,2248,29,Nandi,Rural,"Private, for profit",0.10617,35.25123,KEN_2018_2248,,,,,
KENYA,KEN_2018,2249,29,Nandi,Rural,"Private, for profit",0.10101,35.27999,KEN_2018_2249,,,,,
KENYA,KEN_2018,225,40,Busia,Rural,Public,0.37712,34.39775,KEN_2018_225,,,,,
KENYA,KEN_2018,2250,29,Nandi,Rural,"Private, for profit",0.07705,35.21544,KEN_2018_2250,,,,,
KENYA,KEN_2018,2251,29,Nandi,Rural,"Private, for profit",0.08825,35.13445,KEN_2018_2251,,,,,
KENYA,KEN_2018,2252,29,Nandi,Rural,"Private, for profit",0.13962,35.14496,KEN_2018_2252,,,,,
KENYA,KEN_2018,2253,29,Nandi,Rural,"Faith based, non profit",0.22023,35.2435,KEN_2018_2253,,,,,
KENYA,KEN_2018,2254,29,Nandi,Rural,Public,0.11722,34.90217,KEN_2018_2254,,,,,
KENYA,KEN_2018,2255,29,Nandi,Rural,Public,0.10456,35.09216,KEN_2018_2255,,,,,
KENYA,KEN_2018,2256,29,Nandi,Rural,Public,0.00384,34.91986,KEN_2018_2256,,,,,
KENYA,KEN_2018,2257,29,Nandi,Rural,Public,0.06113,34.97659,KEN_2018_2257,,,,,
KENYA,KEN_2018,2258,29,Nandi,Rural,Public,0.00846,35.01086,KEN_2018_2258,,,,,
KENYA,KEN_2018,2259,29,Nandi,Rural,Public,-0.00428,34.78087,KEN_2018_2259,,,,,
KENYA,KEN_2018,226,40,Busia,Rural,Public,0.3079,34.22125,KEN_2018_226,,,,,
KENYA,KEN_2018,2260,29,Nandi,Rural,Public,0.2143,35.08456,KEN_2018_2260,,,,,
KENYA,KEN_2018,2261,29,Nandi,Rural,Public,0.34493,35.08095,KEN_2018_2261,,,,,
KENYA,KEN_2018,2262,29,Nandi,Rural,Public,0.31279,35.06253,KEN_2018_2262,,,,,
KENYA,KEN_2018,2263,29,Nandi,Rural,Public,0.34367,35.11742,KEN_2018_2263,,,,,
KENYA,KEN_2018,2264,29,Nandi,Rural,Public,0.20017,35.00988,KEN_2018_2264,,,,,
KENYA,KEN_2018,2265,29,Nandi,Rural,Public,0.2354,35.16716,KEN_2018_2265,,,,,
KENYA,KEN_2018,2266,29,Nandi,Rural,Public,0.31181,35.12541,KEN_2018_2266,,,,,
KENYA,KEN_2018,2267,29,Nandi,Rural,Public,0.38739,35.15484,KEN_2018_2267,,,,,
KENYA,KEN_2018,2268,29,Nandi,Rural,Public,0.20934,34.94163,KEN_2018_2268,,,,,
KENYA,KEN_2018,2269,29,Nandi,Rural,Public,0.15966,34.94268,KEN_2018_2269,,,,,
KENYA,KEN_2018,227,40,Busia,Rural,Public,0.20378,34.09558,KEN_2018_227,,,,,
KENYA,KEN_2018,2270,29,Nandi,Rural,Public,0.13917,34.91616,KEN_2018_2270,,,,,
KENYA,KEN_2018,2271,29,Nandi,Rural,Public,0.16927,35.11247,KEN_2018_2271,,,,,
KENYA,KEN_2018,2272,29,Nandi,Rural,Public,0.17691,35.19397,KEN_2018_2272,,,,,
KENYA,KEN_2018,2273,29,Nandi,Rural,Public,0.22657,35.28049,KEN_2018_2273,,,,,
KENYA,KEN_2018,2274,29,Nandi,Rural,Public,0.25502,35.24153,KEN_2018_2274,,,,,
KENYA,KEN_2018,2275,29,Nandi,Rural,Public,0.54101,34.97885,KEN_2018_2275,,,,,
KENYA,KEN_2018,2276,29,Nandi,Rural,Public,0.42923,35.14757,KEN_2018_2276,,,,,
KENYA,KEN_2018,2277,29,Nandi,Rural,Public,0.47733,35.13136,KEN_2018_2277,,,,,
KENYA,KEN_2018,2278,29,Nandi,Rural,Public,0.44832,35.02353,KEN_2018_2278,,,,,
KENYA,KEN_2018,2279,29,Nandi,Rural,Public,0.46925,34.93298,KEN_2018_2279,,,,,
KENYA,KEN_2018,228,40,Busia,Rural,Public,0.16732,34.09757,KEN_2018_228,,,,,
KENYA,KEN_2018,2280,29,Nandi,Rural,Public,0.36271,35.04525,KEN_2018_2280,,,,,
KENYA,KEN_2018,2281,29,Nandi,Rural,Public,0.16217,35.25505,KEN_2018_2281,,,,,
KENYA,KEN_2018,2282,29,Nandi,Rural,Public,0.17292,35.20925,KEN_2018_2282,,,,,
KENYA,KEN_2018,2283,29,Nandi,Rural,Public,0.09948,35.30933,KEN_2018_2283,,,,,
KENYA,KEN_2018,2284,29,Nandi,Rural,Public,0.0975,35.18867,KEN_2018_2284,,,,,
KENYA,KEN_2018,2285,29,Nandi,Rural,Public,-0.0413,35.0265,KEN_2018_2285,,,,,
KENYA,KEN_2018,2286,29,Nandi,Rural,Public,-0.02993,34.96728,KEN_2018_2286,,,,,
KENYA,KEN_2018,2287,29,Nandi,Rural,Public,0.03735,35.09827,KEN_2018_2287,,,,,
KENYA,KEN_2018,2288,29,Nandi,Rural,Public,0.02272,35.25515,KEN_2018_2288,,,,,
KENYA,KEN_2018,2289,29,Nandi,Rural,Public,0.03416,35.37941,KEN_2018_2289,,,,,
KENYA,KEN_2018,229,40,Busia,Rural,Public,0.27736,34.10523,KEN_2018_229,,,,,
KENYA,KEN_2018,2290,29,Nandi,Rural,Public,0.00217,35.3928,KEN_2018_2290,,,,,
KENYA,KEN_2018,2291,29,Nandi,Rural,"Faith based, non profit",0.08559,34.88246,KEN_2018_2291,,,,,
KENYA,KEN_2018,2292,29,Nandi,Rural,"Faith based, non profit",0.20705,35.17615,KEN_2018_2292,,,,,
KENYA,KEN_2018,2293,29,Nandi,Rural,"Faith based, non profit",0.19162,35.34833,KEN_2018_2293,,,,,
KENYA,KEN_2018,2294,29,Nandi,Rural,"Private, for profit",0.17424,35.23792,KEN_2018_2294,,,,,
KENYA,KEN_2018,2295,29,Nandi,Urban,"Private, for profit",0.10437,35.18543,KEN_2018_2295,,,,,
KENYA,KEN_2018,2296,29,Nandi,Rural,"Private, for profit",0.21447,35.29985,KEN_2018_2296,,,,,
KENYA,KEN_2018,2298,29,Nandi,Urban,"Private, for profit",0.2016,35.0987,KEN_2018_2298,,,,,
KENYA,KEN_2018,2299,29,Nandi,Urban,"Private, for profit",0.20314,35.09842,KEN_2018_2299,,,,,
KENYA,KEN_2018,23,30,Baringo,Rural,Public,0.79769,35.79061,KEN_2018_23,,,,,
KENYA,KEN_2018,230,40,Busia,Rural,Public,0.38067,34.12075,KEN_2018_230,,,,,
KENYA,KEN_2018,2300,29,Nandi,Rural,"Private, for profit",0.0778,34.881,KEN_2018_2300,,,,,
KENYA,KEN_2018,2301,29,Nandi,Rural,Public,0.25578,35.08083,KEN_2018_2301,,,,,
KENYA,KEN_2018,2302,29,Nandi,Urban,"Private, for profit",0.20181,35.09972,KEN_2018_2302,,,,,
KENYA,KEN_2018,2305,29,Nandi,Rural,Public,0.01096,34.95387,KEN_2018_2305,,,,,
KENYA,KEN_2018,2306,29,Nandi,Rural,Public,0.18671,34.9782,KEN_2018_2306,,,,,
KENYA,KEN_2018,2307,29,Nandi,Rural,Public,0.17417,35.31019,KEN_2018_2307,,,,,
KENYA,KEN_2018,2308,29,Nandi,Rural,"Faith based, non profit",0.05666,34.976,KEN_2018_2308,,,,,
KENYA,KEN_2018,2309,29,Nandi,Urban,"Private, for profit",0.20252,35.09289,KEN_2018_2309,,,,,
KENYA,KEN_2018,231,40,Busia,Urban,Public,0.44791,34.11551,KEN_2018_231,,,,,
KENYA,KEN_2018,2310,29,Nandi,Rural,Public,0.52268,34.9272,KEN_2018_2310,,,,,
KENYA,KEN_2018,2311,29,Nandi,Urban,Public,0.20246,35.10306,KEN_2018_2311,,,,,
KENYA,KEN_2018,2312,33,Narok,Rural,Public,-0.96664,36.08258,KEN_2018_2312,,,,,
KENYA,KEN_2018,2313,33,Narok,Rural,Public,-0.83443,35.66864,KEN_2018_2313,,,,,
KENYA,KEN_2018,2314,33,Narok,Rural,"Faith based, non profit",-1.08889,35.95521,KEN_2018_2314,,,,,
KENYA,KEN_2018,2315,33,Narok,Rural,"Faith based, non profit",-0.75213,35.98143,KEN_2018_2315,,,,,
KENYA,KEN_2018,2316,33,Narok,Rural,"Faith based, non profit",-1.1031,35.38588,KEN_2018_2316,,,,,
KENYA,KEN_2018,2317,33,Narok,Rural,Public,-1.07988,35.07975,KEN_2018_2317,,,,,
KENYA,KEN_2018,2318,33,Narok,Rural,Public,-0.96578,35.10453,KEN_2018_2318,,,,,
KENYA,KEN_2018,2319,33,Narok,Rural,Public,-0.99172,35.13923,KEN_2018_2319,,,,,
KENYA,KEN_2018,232,40,Busia,Urban,Public,0.44577,34.1451,KEN_2018_232,,,,,
KENYA,KEN_2018,2320,33,Narok,Rural,Public,-1.07168,35.03067,KEN_2018_2320,,,,,
KENYA,KEN_2018,2321,33,Narok,Rural,Public,-0.91675,35.02259,KEN_2018_2321,,,,,
KENYA,KEN_2018,2322,33,Narok,Rural,Public,-0.9316,35.06272,KEN_2018_2322,,,,,
KENYA,KEN_2018,2323,33,Narok,Rural,Public,-1.34386,34.75367,KEN_2018_2323,,,,,
KENYA,KEN_2018,2324,33,Narok,Rural,Public,-1.37156,34.81704,KEN_2018_2324,,,,,
KENYA,KEN_2018,2325,33,Narok,Rural,Public,-0.91357,34.96575,KEN_2018_2325,,,,,
KENYA,KEN_2018,2326,33,Narok,Rural,Public,-1.05211,34.90629,KEN_2018_2326,,,,,
KENYA,KEN_2018,2327,33,Narok,Rural,Public,-1.00534,34.99666,KEN_2018_2327,,,,,
KENYA,KEN_2018,2328,33,Narok,Rural,Public,-1.12276,35.08676,KEN_2018_2328,,,,,
KENYA,KEN_2018,2329,33,Narok,Rural,Public,-1.35617,34.84718,KEN_2018_2329,,,,,
KENYA,KEN_2018,233,40,Busia,Rural,Public,0.44802,34.20898,KEN_2018_233,,,,,
KENYA,KEN_2018,2330,33,Narok,Rural,Public,-1.07333,34.85311,KEN_2018_2330,,,,,
KENYA,KEN_2018,2331,33,Narok,Rural,Public,-0.97742,34.7927,KEN_2018_2331,,,,,
KENYA,KEN_2018,2332,33,Narok,Rural,Public,-1.21665,35.93602,KEN_2018_2332,,,,,
KENYA,KEN_2018,2333,33,Narok,Rural,Public,-1.25115,35.99416,KEN_2018_2333,,,,,
KENYA,KEN_2018,2334,33,Narok,Rural,Public,-1.3914,36.11698,KEN_2018_2334,,,,,
KENYA,KEN_2018,2336,33,Narok,Rural,Public,-1.07628,35.85489,KEN_2018_2336,,,,,
KENYA,KEN_2018,2337,33,Narok,Rural,Public,-0.95879,35.85692,KEN_2018_2337,,,,,
KENYA,KEN_2018,2338,33,Narok,Rural,Public,-1.90667,35.7304,KEN_2018_2338,,,,,
KENYA,KEN_2018,2339,33,Narok,Rural,Public,-1.63559,35.96255,KEN_2018_2339,,,,,
KENYA,KEN_2018,234,40,Busia,Rural,Public,0.40626,34.10772,KEN_2018_234,,,,,
KENYA,KEN_2018,2340,33,Narok,Rural,Public,-1.80491,35.70541,KEN_2018_2340,,,,,
KENYA,KEN_2018,2341,33,Narok,Rural,Public,-0.86426,35.51838,KEN_2018_2341,,,,,
KENYA,KEN_2018,2342,33,Narok,Rural,Public,-0.97034,35.434,KEN_2018_2342,,,,,
KENYA,KEN_2018,2343,33,Narok,Rural,Public,-1.33828,35.34919,KEN_2018_2343,,,,,
KENYA,KEN_2018,2344,33,Narok,Rural,Public,-1.6899,35.74111,KEN_2018_2344,,,,,
KENYA,KEN_2018,2345,33,Narok,Rural,Public,-1.7108,35.56327,KEN_2018_2345,,,,,
KENYA,KEN_2018,2346,33,Narok,Rural,Public,-1.25502,35.49486,KEN_2018_2346,,,,,
KENYA,KEN_2018,2347,33,Narok,Rural,Public,-1.58956,35.42632,KEN_2018_2347,,,,,
KENYA,KEN_2018,2348,33,Narok,Rural,"Faith based, non profit",-1.16922,36.09689,KEN_2018_2348,,,,,
KENYA,KEN_2018,2349,33,Narok,Rural,"Faith based, non profit",-1.05624,35.81805,KEN_2018_2349,,,,,
KENYA,KEN_2018,235,40,Busia,Rural,Public,0.40389,34.2968,KEN_2018_235,,,,,
KENYA,KEN_2018,2350,33,Narok,Rural,"Faith based, non profit",-1.33503,35.70626,KEN_2018_2350,,,,,
KENYA,KEN_2018,2351,33,Narok,Rural,"Faith based, non profit",-1.21386,35.05987,KEN_2018_2351,,,,,
KENYA,KEN_2018,2352,33,Narok,Urban,"Private, for profit",-1.08431,35.87713,KEN_2018_2352,,,,,
KENYA,KEN_2018,2353,33,Narok,Urban,"Private, for profit",-1.07516,35.86511,KEN_2018_2353,,,,,
KENYA,KEN_2018,2354,33,Narok,Rural,"Private, for profit",-1.19408,35.2499,KEN_2018_2354,,,,,
KENYA,KEN_2018,2355,33,Narok,Rural,"Private, for profit",-0.93113,35.03094,KEN_2018_2355,,,,,
KENYA,KEN_2018,2356,33,Narok,Rural,"Private, for profit",-1.08659,35.01184,KEN_2018_2356,,,,,
KENYA,KEN_2018,2357,33,Narok,Rural,"Private, for profit",-1.19337,35.04021,KEN_2018_2357,,,,,
KENYA,KEN_2018,2358,33,Narok,Rural,Public,-1.12239,36.20458,KEN_2018_2358,,,,,
KENYA,KEN_2018,2359,33,Narok,Rural,"Faith based, non profit",-1.27169,34.91987,KEN_2018_2359,,,,,
KENYA,KEN_2018,236,40,Busia,Rural,Public,0.5105,34.38884,KEN_2018_236,,,,,
KENYA,KEN_2018,2360,33,Narok,Rural,Public,-1.01554,35.10271,KEN_2018_2360,,,,,
KENYA,KEN_2018,2361,33,Narok,Rural,Public,-1.02224,34.73365,KEN_2018_2361,,,,,
KENYA,KEN_2018,2362,33,Narok,Rural,Public,-1.04581,35.22124,KEN_2018_2362,,,,,
KENYA,KEN_2018,2363,33,Narok,Rural,Public,-1.04634,36.16301,KEN_2018_2363,,,,,
KENYA,KEN_2018,2364,33,Narok,Rural,Public,-0.84759,36.14856,KEN_2018_2364,,,,,
KENYA,KEN_2018,2365,33,Narok,Rural,Public,-0.79625,35.89439,KEN_2018_2365,,,,,
KENYA,KEN_2018,2366,33,Narok,Rural,Public,-0.82975,35.58133,KEN_2018_2366,,,,,
